"COU","Country","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,3.82,,
"EST","Estonia","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,91812.05,,
"EST","Estonia","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,56636.91,,
"EST","Estonia","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,19680.29,,
"EST","Estonia","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,15494.86,,
"EST","Estonia","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.97,,
"EST","Estonia","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,60846.08,,
"EST","Estonia","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,37174.12,,
"EST","Estonia","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,13403.13,,
"EST","Estonia","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,10268.82,,
"EST","Estonia","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.97,,
"EST","Estonia","COMP_PI_DET","Average annual compensation of employees in service delivery occupations, police inspectors and detectives, USD PPP","2015","2015","USD","US Dollar","0","Units",,,45283.27,,
"EST","Estonia","COMP_PO","Average annual compensation of employees in service delivery occupations, police officers, USD PPP","2015","2015","USD","US Dollar","0","Units",,,41261.19,,
"EST","Estonia","COMP_IO","Average annual compensation of employees in service delivery occupations, immigration officers, USD PPP","2015","2015","USD","US Dollar","0","Units",,,42301.09,,
"EST","Estonia","COMP_CI","Average annual compensation of employees in service delivery occupations, customs inspectors, USD PPP","2015","2015","USD","US Dollar","0","Units",,,34014.88,,
"EST","Estonia","COMP_TI","Average annual compensation of employees in service delivery occupations, tax inspectors, USD PPP","2015","2015","USD","US Dollar","0","Units",,,36846.18,,
"EST","Estonia","RCPI_DET_GDP","Average annual compensation of central government police inspectors and detectives relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.46,,
"EST","Estonia","RCPO_GDP","Average annual compensation of central government police officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.33,,
"EST","Estonia","RCIO_GDP","Average annual compensation of central government immigration officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.37,,
"EST","Estonia","RCCI_GDP","Average annual compensation of central government customs inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.1,,
"EST","Estonia","RCTI_GDP","Average annual compensation of central government tax inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.19,,
"ISR","Israel","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Percentage","0","Units",,,22.64,,
"ISR","Israel","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Percentage","0","Units",,,22,,
"ISR","Israel","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Percentage","0","Units",,,21.87,,
"ISR","Israel","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Percentage","0","Units",,,21.69,,
"ISR","Israel","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Percentage","0","Units",,,21.88,,
"ISR","Israel","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Percentage","0","Units",,,20.3,,
"ISR","Israel","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Percentage","0","Units",,,19.98,,
"ISR","Israel","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Percentage","0","Units",,,19.95,,
"ISR","Israel","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2015","2015","PC","Percentage","0","Units",,,19.96,,
"ISR","Israel","EMPGG","Employment in general government","2007","2007","PER","Persons","3","Thousands",,,709,,
"ISR","Israel","EMPGG","Employment in general government","2008","2008","PER","Persons","3","Thousands",,,714,,
"ISR","Israel","EMPGG","Employment in general government","2009","2009","PER","Persons","3","Thousands",,,724,,
"ISR","Israel","EMPGG","Employment in general government","2010","2010","PER","Persons","3","Thousands",,,740,,
"ISR","Israel","EMPGG","Employment in general government","2011","2011","PER","Persons","3","Thousands",,,769,,
"ISR","Israel","EMPGG","Employment in general government","2012","2012","PER","Persons","3","Thousands",,,742,,
"ISR","Israel","EMPGG","Employment in general government","2013","2013","PER","Persons","3","Thousands",,,750,,
"ISR","Israel","EMPGG","Employment in general government","2014","2014","PER","Persons","3","Thousands",,,770,,
"ISR","Israel","EMPGG","Employment in general government","2015","2015","PER","Persons","3","Thousands",,,788,,
"ISR","Israel","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Persons","0","Units",,,25.8,,
"ISR","Israel","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Persons","0","Units",,,51.06,,
"ISR","Israel","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Persons","0","Units",,,23.14,,
"ISR","Israel","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Persons","0","Units",,,30.37,,
"ISR","Israel","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Persons","0","Units",,,62.57,,
"ISR","Israel","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Persons","0","Units",,,42.78,,
"ISR","Israel","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Persons","0","Units",,,45.16,,
"ISR","Israel","EMPW_PARL","Share of women parliamentarians","2012","2012","PC","Percentage","0","Units",,,20,,
"ISR","Israel","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Percentage","0","Units",,,22.5,,
"ISR","Israel","EMPW_MIN","Share of women ministers","2012","2012","PC","Percentage","0","Units",,,10.3,,
"ISR","Israel","EMPW_MIN","Share of women ministers","2015","2015","PC","Percentage","0","Units",,,18.2,,
"ISR","Israel","EMPW_PJ","Share of professional judges that are women","2012","2012","PC","Percentage","0","Units",,,50,,
"ISR","Israel","EMPW_PJ","Share of professional judges that are women","2014","2014","PC","Percentage","0","Units",,,51,,
"ISR","Israel","EMPW_CFI","Share of women in courts of first instance","2014","2014","PC","Percentage","0","Units",,,54,,
"ISR","Israel","EMPW_AC","Share of women in appeal courts","2014","2014","PC","Percentage","0","Units",,,47,,
"ISR","Israel","EMPW_SC","Share of women in supreme courts","2014","2014","PC","Percentage","0","Units",,,20,,
"ISR","Israel","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,232218.32,,
"ISR","Israel","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,173099.17,,
"ISR","Israel","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,29726.03,,
"ISR","Israel","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,29393.11,,
"ISR","Israel","COMP_D2","Average annual compensation of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,171144.5,,
"ISR","Israel","COMP_D2_WS","Average wages and salaries of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,127609.09,,
"ISR","Israel","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,21872.73,,
"ISR","Israel","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,21662.67,,
"ISR","Israel","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,6.39,,
"ISR","Israel","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,4.71,,
"ISR","Israel","TS_15Y_LE","Teachers' salaries in public institutions, 15 years of experience, lower secondary education, USD PPP","2014","2014","USD","US Dollar","0","Units",,,30977,,
"ISR","Israel","TS_SS_LE","Teachers' starting salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","US Dollar","0","Units",,,18602,,
"ISR","Israel","TS_TS_LE","Teachers' top of scale salaries in public institutions, lower secondary education, USD PPP","2014","2014","USD","US Dollar","0","Units",,,48973,,
"ISR","Israel","RTS_TEW","Ratio of teachers’ salaries to the earnings of tertiary-educated workers","2014","2014","RATIO","Ratio","0","Units",,,0.81,,
"LVA","Latvia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Percentage","0","Units",,,19.47,,
"LVA","Latvia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Percentage","0","Units",,,20.02,,
"LVA","Latvia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Percentage","0","Units",,,21.66,,
"LVA","Latvia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Percentage","0","Units",,,21.73,,
"LVA","Latvia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Percentage","0","Units",,,21.59,,
"LVA","Latvia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Percentage","0","Units",,,22.03,,
"LVA","Latvia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Percentage","0","Units",,,21.42,,
"LVA","Latvia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Percentage","0","Units",,,21.03,,
"LVA","Latvia","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2015","2015","PC","Percentage","0","Units",,,20.07,,
"LVA","Latvia","EMPGG","Employment in general government","2007","2007","PER","Persons","3","Thousands",,,207.21,,
"LVA","Latvia","EMPGG","Employment in general government","2008","2008","PER","Persons","3","Thousands",,,211.27,,
"LVA","Latvia","EMPGG","Employment in general government","2009","2009","PER","Persons","3","Thousands",,,195.78,,
"LVA","Latvia","EMPGG","Employment in general government","2010","2010","PER","Persons","3","Thousands",,,183.26,,
"LVA","Latvia","EMPGG","Employment in general government","2011","2011","PER","Persons","3","Thousands",,,184.86,,
"LVA","Latvia","EMPGG","Employment in general government","2012","2012","PER","Persons","3","Thousands",,,191.38,,
"LVA","Latvia","EMPGG","Employment in general government","2013","2013","PER","Persons","3","Thousands",,,190.31,,
"LVA","Latvia","EMPGG","Employment in general government","2014","2014","PER","Persons","3","Thousands",,,184.34,,
"LVA","Latvia","EMPGG","Employment in general government","2015","2015","PER","Persons","3","Thousands",,,178.25,,
"LVA","Latvia","DGEM_S1311","Central government employment as a percentage of general government employment","2009","2009","PER","Persons","0","Units",,,43.96,,
"LVA","Latvia","DGEM_S1311","Central government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,42.72,,
"LVA","Latvia","DGEM_SNG","Sub-central government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,56.76,,
"LVA","Latvia","DGEM_S1314","Social security government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,0.46,,
"LVA","Latvia","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Persons","0","Units",,,30.21,,
"LVA","Latvia","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Persons","0","Units",,,49.98,,
"LVA","Latvia","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Persons","0","Units",,,19.81,,
"LVA","Latvia","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Persons","0","Units",,,24.63,,
"LVA","Latvia","EMP_AGE_55P","Share of people employed in the central government aged 55 years or older, professionals","2015","2015","PER","Persons","0","Units",,,15.7,,
"LVA","Latvia","EMPWPS","Share of public employment filled by women","2015","2015","PER","Persons","0","Units",,,65.63,,
"LVA","Latvia","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Persons","0","Units",,,50.45,,
"LVA","Latvia","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Persons","0","Units",,,63.7,,
"LVA","Latvia","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Persons","0","Units",,,54.04,,
"LVA","Latvia","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Persons","0","Units",,,65.82,,
"LVA","Latvia","EMPW_P","Share of central government employment filled by women by occupation groups, professionals","2015","2015","PER","Persons","0","Units",,,82.38,,
"LVA","Latvia","EMPW_PARL","Share of women parliamentarians","2012","2012","PC","Percentage","0","Units",,,23,,
"LVA","Latvia","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Percentage","0","Units",,,18,,
"LVA","Latvia","EMPW_MIN","Share of women ministers","2012","2012","PC","Percentage","0","Units",,,30.8,,
"LVA","Latvia","EMPW_MIN","Share of women ministers","2015","2015","PC","Percentage","0","Units",,,23.1,,
"LVA","Latvia","EMPW_PJ","Share of professional judges that are women","2012","2012","PC","Percentage","0","Units",,,77,,
"LVA","Latvia","EMPW_PJ","Share of professional judges that are women","2014","2014","PC","Percentage","0","Units",,,77,,
"LVA","Latvia","EMPW_CFI","Share of women in courts of first instance","2014","2014","PC","Percentage","0","Units",,,80,,
"LVA","Latvia","EMPW_AC","Share of women in appeal courts","2014","2014","PC","Percentage","0","Units",,,77,,
"LVA","Latvia","EMPW_SC","Share of women in supreme courts","2014","2014","PC","Percentage","0","Units",,,62,,
"LVA","Latvia","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,100099.31,,
"LVA","Latvia","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,69188.04,,
"LVA","Latvia","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,16321.46,,
"LVA","Latvia","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,14589.82,,
"LVA","Latvia","COMP_D2","Average annual compensation of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,93013.89,,
"LVA","Latvia","COMP_D2_WS","Average wages and salaries of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,64290.63,,
"LVA","Latvia","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,15166.16,,
"LVA","Latvia","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,13557.09,,
"LVA","Latvia","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,3.93,,
"LVA","Latvia","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,3.65,,
"LVA","Latvia","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,72914.76,,
"LVA","Latvia","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,50867.79,,
"LVA","Latvia","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,11419.39,,
"LVA","Latvia","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,10627.58,,
"LVA","Latvia","COMP_D4","Average annual compensation of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,61444.58,,
"LVA","Latvia","COMP_D4_WS","Average wages and salaries of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,42470.12,,
"LVA","Latvia","COMP_D4_ESC","Average employers'social contributions of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,10018.7,,
"LVA","Latvia","COMP_D4_WT","Average working time correction of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,8955.76,,
"LVA","Latvia","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.86,,
"LVA","Latvia","RCD4_GDP","Average annual compensation of central government middle officials, D4 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.41,,
"LVA","Latvia","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,41640.39,,
"LVA","Latvia","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,28781.58,,
"LVA","Latvia","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,6789.58,,
"LVA","Latvia","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,6069.23,,
"LVA","Latvia","COMP_JP","Average annual compensation of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,31959.7,,
"LVA","Latvia","COMP_JP_WS","Average wages and salaries of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,22090.35,,
"LVA","Latvia","COMP_JP_ESC","Average employers'social contributions of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,5211.11,,
"LVA","Latvia","COMP_JP_WT","Average working time correction of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,4658.24,,
"LVA","Latvia","RCSP_GDP","Average annual compensation of senior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.64,,
"LVA","Latvia","RCJP_GDP","Average annual compensation of junior professionals in central government, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.25,,
"LVA","Latvia","COMP_PI_DET","Average annual compensation of employees in service delivery occupations, police inspectors and detectives, USD PPP","2015","2015","USD","US Dollar","0","Units",,,31292.87,,
"LVA","Latvia","COMP_PO","Average annual compensation of employees in service delivery occupations, police officers, USD PPP","2015","2015","USD","US Dollar","0","Units",,,24182.25,,
"LVA","Latvia","COMP_IO","Average annual compensation of employees in service delivery occupations, immigration officers, USD PPP","2015","2015","USD","US Dollar","0","Units",,,25704.67,,
"LVA","Latvia","COMP_CI","Average annual compensation of employees in service delivery occupations, customs inspectors, USD PPP","2015","2015","USD","US Dollar","0","Units",,,24632.58,,
"LVA","Latvia","COMP_TI","Average annual compensation of employees in service delivery occupations, tax inspectors, USD PPP","2015","2015","USD","US Dollar","0","Units",,,27188.72,,
"LVA","Latvia","RCPI_DET_GDP","Average annual compensation of central government police inspectors and detectives relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.23,,
"LVA","Latvia","RCPO_GDP","Average annual compensation of central government police officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,0.95,,
"LVA","Latvia","RCIO_GDP","Average annual compensation of central government immigration officers relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.01,,
"LVA","Latvia","RCCI_GDP","Average annual compensation of central government customs inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,0.97,,
"LVA","Latvia","RCTI_GDP","Average annual compensation of central government tax inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.07,,
"LTU","Lithuania","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Percentage","0","Units",,,23.28,,
"LTU","Lithuania","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Percentage","0","Units",,,23.31,,
"LTU","Lithuania","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Percentage","0","Units",,,24.75,,
"LTU","Lithuania","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Percentage","0","Units",,,25.17,,
"LTU","Lithuania","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Percentage","0","Units",,,24.89,,
"LTU","Lithuania","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Percentage","0","Units",,,24.21,,
"LTU","Lithuania","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Percentage","0","Units",,,23.79,,
"LTU","Lithuania","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Percentage","0","Units",,,23.17,,
"LTU","Lithuania","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2015","2015","PC","Percentage","0","Units",,,22.84,,
"LTU","Lithuania","EMPGG","Employment in general government","2007","2007","PER","Persons","3","Thousands",,,336.4,,
"LTU","Lithuania","EMPGG","Employment in general government","2008","2008","PER","Persons","3","Thousands",,,332.4,,
"LTU","Lithuania","EMPGG","Employment in general government","2009","2009","PER","Persons","3","Thousands",,,325.9,,
"LTU","Lithuania","EMPGG","Employment in general government","2010","2010","PER","Persons","3","Thousands",,,313.8,,
"LTU","Lithuania","EMPGG","Employment in general government","2011","2011","PER","Persons","3","Thousands",,,311.8,,
"LTU","Lithuania","EMPGG","Employment in general government","2012","2012","PER","Persons","3","Thousands",,,308.6,,
"LTU","Lithuania","EMPGG","Employment in general government","2013","2013","PER","Persons","3","Thousands",,,307.4,,
"LTU","Lithuania","EMPGG","Employment in general government","2014","2014","PER","Persons","3","Thousands",,,305.3,,
"LTU","Lithuania","EMPGG","Employment in general government","2015","2015","PER","Persons","3","Thousands",,,304.9,,
"LTU","Lithuania","DGEM_S1311","Central government employment as a percentage of general government employment","2009","2009","PER","Persons","0","Units",,,44.09,,
"LTU","Lithuania","DGEM_S1311","Central government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,44.76,,
"LTU","Lithuania","DGEM_SNG","Sub-central government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,54.09,,
"LTU","Lithuania","DGEM_S1314","Social security government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,1.15,,
"LTU","Lithuania","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Persons","0","Units",,,25.93,,
"LTU","Lithuania","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Persons","0","Units",,,50.41,,
"LTU","Lithuania","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2010","2010","PER","Persons","0","Units",,,18.25,,
"LTU","Lithuania","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Persons","0","Units",,,23.66,,
"LTU","Lithuania","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Persons","0","Units",,,35.93,,
"LTU","Lithuania","EMP_AGE_55P","Share of people employed in the central government aged 55 years or older, professionals","2015","2015","PER","Persons","0","Units",,,22.36,,
"LTU","Lithuania","EMPWPS","Share of public employment filled by women","2009","2009","PER","Persons","0","Units",,,67.72,,
"LTU","Lithuania","EMPWPS","Share of public employment filled by women","2015","2015","PER","Persons","0","Units",,,66.84,,
"LTU","Lithuania","EMPLWTOT","Share of employed women in total employment","2009","2009","PER","Persons","0","Units",,,51.98,,
"LTU","Lithuania","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Persons","0","Units",,,51.01,,
"LTU","Lithuania","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Persons","0","Units",,,77.49,,
"LTU","Lithuania","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Persons","0","Units",,,36.61,,
"LTU","Lithuania","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Persons","0","Units",,,67.72,,
"LTU","Lithuania","EMPW_P","Share of central government employment filled by women by occupation groups, professionals","2015","2015","PER","Persons","0","Units",,,80.26,,
"LTU","Lithuania","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,96309.81,,
"LTU","Lithuania","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,61819.6,,
"LTU","Lithuania","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,21560.95,,
"LTU","Lithuania","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,12929.26,,
"LTU","Lithuania","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,3.25,,
"LTU","Lithuania","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,74218.09,,
"LTU","Lithuania","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,47639.31,,
"LTU","Lithuania","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,16615.26,,
"LTU","Lithuania","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,9963.53,,
"LTU","Lithuania","COMP_D4","Average annual compensation of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,59460.1,,
"LTU","Lithuania","COMP_D4_WS","Average wages and salaries of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,38166.41,,
"LTU","Lithuania","COMP_D4_ESC","Average employers'social contributions of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,13311.38,,
"LTU","Lithuania","COMP_D4_WT","Average working time correction of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,7982.32,,
"LTU","Lithuania","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.5,,
"LTU","Lithuania","RCD4_GDP","Average annual compensation of central government middle officials, D4 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2,,
"LTU","Lithuania","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,37376.88,,
"LTU","Lithuania","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,23991.58,,
"LTU","Lithuania","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,8367.59,,
"LTU","Lithuania","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,5017.72,,
"LTU","Lithuania","COMP_JP","Average annual compensation of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,40619.4,,
"LTU","Lithuania","COMP_JP_WS","Average wages and salaries of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,26072.89,,
